close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2024-06-21 15:00:00+00:00,2024-06-21 14:00:00+00:00,19713.34,19771.86,19704.65,19770.49,4990,568,0,False
2024-06-21 16:00:00+00:00,2024-06-21 15:00:00+00:00,19771.38,19827.52,19737.2,19827.52,4013,564,0,False
2024-06-21 17:00:00+00:00,2024-06-21 16:00:00+00:00,19828.64,19833.79,19752.26,19758.29,3732,564,0,True
2024-06-21 18:00:00+00:00,2024-06-21 17:00:00+00:00,19757.26,19773.64,19709.17,19722.64,3744,565,0,False
2024-06-21 19:00:00+00:00,2024-06-21 18:00:00+00:00,19722.27,19763.69,19718.22,19743.96,3579,563,0,False
2024-06-21 20:00:00+00:00,2024-06-21 19:00:00+00:00,19744.94,19774.99,19735.11,19738.78,3756,559,0,False
2024-06-23 23:00:00+00:00,2024-06-23 22:00:00+00:00,19787.31,19790.43,19770.15,19782.16,1278,576,0,True
2024-06-24 00:00:00+00:00,2024-06-23 23:00:00+00:00,19782.22,19795.38,19772.18,19774.74,1224,574,0,False
2024-06-24 01:00:00+00:00,2024-06-24 00:00:00+00:00,19775.23,19784.89,19767.47,19774.86,1446,558,0,False
2024-06-24 02:00:00+00:00,2024-06-24 01:00:00+00:00,19774.78,19777.16,19685.71,19718.7,2790,562,0,False
2024-06-24 03:00:00+00:00,2024-06-24 02:00:00+00:00,19718.96,19731.3,19708.47,19716.3,1866,571,0,False
2024-06-24 04:00:00+00:00,2024-06-24 03:00:00+00:00,19716.48,19735.98,19716.45,19729.64,1402,566,0,False
2024-06-24 05:00:00+00:00,2024-06-24 04:00:00+00:00,19729.64,19738.53,19719.82,19736.29,1276,565,0,False
2024-06-24 06:00:00+00:00,2024-06-24 05:00:00+00:00,19736.27,19763.14,19736.08,19758.97,1792,569,0,False
2024-06-24 07:00:00+00:00,2024-06-24 06:00:00+00:00,19759.5,19778.68,19753.22,19761.97,1741,573,0,False
2024-06-24 08:00:00+00:00,2024-06-24 07:00:00+00:00,19761.86,19794.83,19748.88,19784.17,2098,578,0,False
2024-06-24 09:00:00+00:00,2024-06-24 08:00:00+00:00,19784.25,19795.95,19764.22,19772.48,2030,576,0,False
2024-06-24 10:00:00+00:00,2024-06-24 09:00:00+00:00,19772.39,19776.07,19706.05,19720.08,2050,576,0,False
2024-06-24 11:00:00+00:00,2024-06-24 10:00:00+00:00,19720.93,19743.48,19716.34,19735.03,1970,587,0,False
2024-06-24 12:00:00+00:00,2024-06-24 11:00:00+00:00,19734.3,19750.02,19717.17,19720.3,2024,583,0,False
2024-06-24 13:00:00+00:00,2024-06-24 12:00:00+00:00,19720.38,19736.71,19689.75,19700.02,2539,580,0,False
2024-06-24 14:00:00+00:00,2024-06-24 13:00:00+00:00,19699.88,19731.56,19633.08,19712.58,4731,555,0,False
2024-06-24 15:00:00+00:00,2024-06-24 14:00:00+00:00,19711.65,19761.49,19589.11,19673.29,5880,557,0,False
2024-06-24 16:00:00+00:00,2024-06-24 15:00:00+00:00,19674.28,19698.79,19640.89,19686.08,4824,559,0,False
2024-06-24 17:00:00+00:00,2024-06-24 16:00:00+00:00,19685.13,19688.87,19608.89,19618.6,3951,557,0,False
2024-06-24 18:00:00+00:00,2024-06-24 17:00:00+00:00,19619.55,19634.36,19555.96,19577.69,4365,553,0,False
2024-06-24 19:00:00+00:00,2024-06-24 18:00:00+00:00,19577.05,19601.42,19535.74,19588.16,4164,555,0,False
2024-06-24 20:00:00+00:00,2024-06-24 19:00:00+00:00,19588.03,19621.04,19510.03,19517.32,4407,550,0,False
2024-06-24 21:00:00+00:00,2024-06-24 20:00:00+00:00,19516.4,19535.38,19497.64,19520.59,2204,561,0,False
