close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2022-01-07 02:00:00+00:00,2022-01-07 01:45:00+00:00,15834.27,15843.3,15828.79,15836.53,523,481,0,False
2022-01-07 02:15:00+00:00,2022-01-07 02:00:00+00:00,15836.4,15836.4,15803.17,15809.18,612,482,0,False
2022-01-07 02:30:00+00:00,2022-01-07 02:15:00+00:00,15809.57,15815.09,15796.7,15807.9,534,486,0,False
2022-01-07 02:45:00+00:00,2022-01-07 02:30:00+00:00,15807.1,15809.09,15794.07,15803.43,473,486,0,False
2022-01-07 03:00:00+00:00,2022-01-07 02:45:00+00:00,15804.48,15820.52,15799.49,15819.07,410,482,0,False
2022-01-07 03:15:00+00:00,2022-01-07 03:00:00+00:00,15818.9,15820.19,15808.54,15810.96,366,496,0,False
2022-01-07 03:30:00+00:00,2022-01-07 03:15:00+00:00,15810.74,15834.36,15808.77,15825.92,442,494,0,False
2022-01-07 03:45:00+00:00,2022-01-07 03:30:00+00:00,15825.61,15827.08,15807.82,15811.59,455,488,0,False
2022-01-07 04:00:00+00:00,2022-01-07 03:45:00+00:00,15811.83,15813.9,15799.53,15805.67,391,485,0,False
2022-01-07 04:15:00+00:00,2022-01-07 04:00:00+00:00,15805.07,15807.0,15797.77,15805.43,315,495,0,False
2022-01-07 04:30:00+00:00,2022-01-07 04:15:00+00:00,15804.35,15807.22,15785.65,15790.88,370,503,0,False
2022-01-07 04:45:00+00:00,2022-01-07 04:30:00+00:00,15791.26,15795.48,15782.79,15790.03,400,516,0,False
2022-01-07 05:00:00+00:00,2022-01-07 04:45:00+00:00,15790.35,15799.19,15787.64,15795.42,408,516,0,False
2022-01-07 05:15:00+00:00,2022-01-07 05:00:00+00:00,15795.5,15801.28,15773.26,15783.25,524,495,0,False
2022-01-07 05:30:00+00:00,2022-01-07 05:15:00+00:00,15783.04,15789.94,15772.98,15773.07,438,506,0,False
